b'03213',b'000061',1.0
b'03214',b'000060',1.0
b'03215',b'000047',1.0
b'03216',b'000059',1.0
b'03217',b'000062',1.0
b'03218',b'000050',1.0
b'03219',b'000063',1.0
b'03220',b'000067',1.0
b'03221',b'000056',1.0
b'03222',b'000069',1.0
b'03231',b'000084',1.25
b'03232',b'000058',1.25
b'03233',b'000061',1.25
b'03234',b'000062',1.25
b'03235',b'000056',1.25
b'03236',b'000067',1.25
b'03237',b'000072',1.25
b'03238',b'000075',1.25
b'03239',b'000061',1.25
b'03240',b'000049',1.25
b'03250',b'000065',1.5
b'03251',b'000051',1.5
b'03252',b'000056',1.5
b'03253',b'000063',1.5
b'03254',b'000054',1.5
b'03255',b'000065',1.5
b'03256',b'000073',1.5
b'03257',b'000055',1.5
b'03258',b'000054',1.5
b'03259',b'000069',1.5
b'03264',b'000129',1.75
b'03265',b'000119',1.75
b'03266',b'000130',1.75
b'03267',b'000126',1.75
b'03268',b'000135',1.75
b'03269',b'000127',1.75
b'03270',b'000127',1.75
b'03271',b'000123',1.75
b'03272',b'000126',1.75
b'03273',b'000141',1.75
b'03279',b'000053',2.0
b'03280',b'000047',2.0
b'03281',b'000045',2.0
b'03282',b'000062',2.0
b'03283',b'000052',2.0
b'03284',b'000055',2.0
b'03285',b'000045',2.0
b'03286',b'000038',2.0
b'03287',b'000035',2.0
b'03288',b'000042',2.0
b'03295',b'000206',2.25
b'03296',b'000181',2.25
b'03297',b'000169',2.25
b'03298',b'000159',2.25
b'03299',b'000200',2.25
b'03300',b'000180',2.25
b'03301',b'000173',2.25
b'03302',b'000174',2.25
b'03303',b'000161',2.25
b'03304',b'000185',2.25
b'03310',b'000091',2.5
b'03311',b'000077',2.5
b'03312',b'000085',2.5
b'03313',b'000097',2.5
b'03314',b'000102',2.5
b'03315',b'000082',2.5
b'03316',b'000108',2.5
b'03317',b'000096',2.5
b'03318',b'000106',2.5
b'03319',b'000098',2.5
b'03327',b'000132',2.75
b'03328',b'000118',2.75
b'03329',b'000112',2.75
b'03330',b'000112',2.75
b'03331',b'000101',2.75
b'03332',b'000120',2.75
b'03333',b'000115',2.75
b'03334',b'000093',2.75
b'03335',b'000121',2.75
b'03336',b'000106',2.75
b'03342',b'000247',3.0
b'03343',b'000213',3.0
b'03344',b'000237',3.0
b'03345',b'000231',3.0
b'03346',b'000245',3.0
b'03347',b'000215',3.0
b'03348',b'000220',3.0
b'03349',b'000212',3.0
b'03350',b'000219',3.0
b'03351',b'000231',3.0
b'03356',b'000040',3.25
b'03357',b'000041',3.25
b'03358',b'000052',3.25
b'03359',b'000043',3.25
b'03360',b'000040',3.25
b'03361',b'000043',3.25
b'03362',b'000052',3.25
b'03363',b'000040',3.25
b'03364',b'000039',3.25
b'03365',b'000040',3.25
b'03373',b'000278',3.5
b'03374',b'000274',3.5
b'03375',b'000250',3.5
b'03376',b'000279',3.5
b'03377',b'000268',3.5
b'03378',b'000282',3.5
b'03379',b'000259',3.5
b'03380',b'000268',3.5
b'03381',b'000256',3.5
b'03382',b'000274',3.5
b'03389',b'000092',3.75
b'03390',b'000076',3.75
b'03391',b'000102',3.75
b'03392',b'000099',3.75
b'03393',b'000097',3.75
b'03394',b'000092',3.75
b'03395',b'000093',3.75
b'03396',b'000084',3.75
b'03397',b'000100',3.75
b'03398',b'000084',3.75
b'03404',b'000169',4.0
b'03405',b'000163',4.0
b'03406',b'000167',4.0
b'03407',b'000156',4.0
b'03408',b'000161',4.0
b'03409',b'000160',4.0
b'03410',b'000156',4.0
b'03411',b'000168',4.0
b'03412',b'000135',4.0
b'03413',b'000170',4.0
b'03417',b'000195',4.25
b'03418',b'000188',4.25
b'03419',b'000192',4.25
b'03420',b'000164',4.25
b'03421',b'000172',4.25
b'03422',b'000164',4.25
b'03423',b'000204',4.25
b'03424',b'000192',4.25
b'03425',b'000178',4.25
b'03426',b'000167',4.25
b'03434',b'000057',4.5
b'03435',b'000050',4.5
b'03436',b'000065',4.5
b'03437',b'000058',4.5
b'03438',b'000047',4.5
b'03439',b'000036',4.5
b'03440',b'000059',4.5
b'03441',b'000051',4.5
b'03442',b'000043',4.5
b'03443',b'000046',4.5
b'03449',b'000159',4.75
b'03450',b'000170',4.75
b'03451',b'000160',4.75
b'03452',b'000158',4.75
b'03453',b'000183',4.75
b'03454',b'000156',4.75
b'03455',b'000172',4.75
