b'02463',b'000023',1.0
b'02464',b'000025',1.0
b'02465',b'000038',1.0
b'02466',b'000020',1.0
b'02467',b'000033',1.0
b'02468',b'000032',1.0
b'02469',b'000032',1.0
b'02470',b'000044',1.0
b'02471',b'000031',1.0
b'02472',b'000034',1.0
b'02486',b'000028',1.25
b'02487',b'000042',1.25
b'02488',b'000041',1.25
b'02489',b'000046',1.25
b'02490',b'000029',1.25
b'02491',b'000027',1.25
b'02492',b'000031',1.25
b'02493',b'000035',1.25
b'02494',b'000042',1.25
b'02495',b'000044',1.25
b'02501',b'000032',1.5
b'02502',b'000032',1.5
b'02503',b'000027',1.5
b'02504',b'000041',1.5
b'02505',b'000044',1.5
b'02506',b'000042',1.5
b'02507',b'000039',1.5
b'02508',b'000046',1.5
b'02509',b'000035',1.5
b'02510',b'000036',1.5
b'02516',b'000030',1.75
b'02517',b'000036',1.75
b'02518',b'000034',1.75
b'02519',b'000041',1.75
b'02520',b'000039',1.75
b'02521',b'000054',1.75
b'02522',b'000047',1.75
b'02523',b'000029',1.75
b'02524',b'000048',1.75
b'02525',b'000052',1.75
b'02545',b'000061',2.0
b'02546',b'000051',2.0
b'02547',b'000036',2.0
b'02548',b'000051',2.0
b'02549',b'000046',2.0
b'02550',b'000062',2.0
b'02551',b'000054',2.0
b'02552',b'000051',2.0
b'02553',b'000048',2.0
b'02554',b'000058',2.0
b'02562',b'000055',2.25
b'02563',b'000060',2.25
b'02564',b'000050',2.25
b'02565',b'000050',2.25
b'02566',b'000054',2.25
b'02567',b'000039',2.25
b'02568',b'000063',2.25
b'02569',b'000058',2.25
b'02570',b'000047',2.25
b'02571',b'000058',2.25
b'02577',b'000064',2.5
b'02578',b'000062',2.5
b'02579',b'000073',2.5
b'02580',b'000048',2.5
b'02581',b'000077',2.5
b'02582',b'000052',2.5
b'02583',b'000076',2.5
b'02584',b'000049',2.5
b'02585',b'000048',2.5
b'02586',b'000071',2.5
b'02592',b'000076',2.75
b'02593',b'000073',2.75
b'02594',b'000061',2.75
b'02595',b'000090',2.75
b'02596',b'000072',2.75
b'02597',b'000067',2.75
b'02598',b'000070',2.75
b'02599',b'000073',2.75
b'02600',b'000085',2.75
b'02601',b'000076',2.75
b'02606',b'000078',3.0
b'02607',b'000079',3.0
b'02608',b'000091',3.0
b'02609',b'000088',3.0
b'02610',b'000081',3.0
b'02611',b'000073',3.0
b'02612',b'000073',3.0
b'02613',b'000081',3.0
b'02614',b'000061',3.0
b'02615',b'000077',3.0
b'02622',b'000098',3.25
b'02623',b'000089',3.25
b'02624',b'000085',3.25
b'02625',b'000097',3.25
b'02626',b'000081',3.25
b'02627',b'000102',3.25
b'02628',b'000096',3.25
b'02629',b'000080',3.25
b'02630',b'000071',3.25
b'02631',b'000100',3.25
b'02640',b'000094',3.5
b'02641',b'000083',3.5
b'02642',b'000076',3.5
b'02643',b'000077',3.5
b'02644',b'000086',3.5
b'02645',b'000095',3.5
b'02646',b'000102',3.5
b'02647',b'000095',3.5
b'02648',b'000094',3.5
b'02649',b'000101',3.5
b'02658',b'000118',3.75
b'02659',b'000100',3.75
b'02660',b'000103',3.75
b'02661',b'000089',3.75
b'02662',b'000098',3.75
b'02663',b'000098',3.75
b'02664',b'000110',3.75
b'02665',b'000106',3.75
b'02666',b'000104',3.75
b'02667',b'000087',3.75
b'02673',b'000081',4.0
b'02674',b'000093',4.0
b'02675',b'000089',4.0
b'02676',b'000104',4.0
b'02677',b'000102',4.0
b'02678',b'000084',4.0
b'02679',b'000110',4.0
b'02680',b'000104',4.0
b'02681',b'000090',4.0
b'02682',b'000074',4.0
b'02687',b'000103',4.25
b'02688',b'000070',4.25
b'02689',b'000105',4.25
b'02690',b'000104',4.25
b'02691',b'000113',4.25
b'02692',b'000092',4.25
b'02693',b'000101',4.25
b'02694',b'000097',4.25
b'02695',b'000096',4.25
b'02696',b'000080',4.25
b'02703',b'000076',4.5
b'02704',b'000086',4.5
b'02705',b'000075',4.5
b'02706',b'000098',4.5
b'02707',b'000092',4.5
b'02708',b'000106',4.5
b'02709',b'000119',4.5
b'02710',b'000096',4.5
b'02711',b'000108',4.5
b'02712',b'000108',4.5
