b'01086',b'000426',3.0
b'01087',b'000424',3.0
b'01088',b'000441',3.0
b'01089',b'000382',3.0
b'01090',b'000369',3.0
b'01091',b'000409',3.0
b'01092',b'000393',3.0
b'01093',b'000433',3.0
b'01094',b'000415',3.0
b'01095',b'000445',3.0
b'01101',b'000200',3.2
b'01102',b'000188',3.2
b'01103',b'000195',3.2
b'01104',b'000193',3.2
b'01105',b'000222',3.2
b'01106',b'000172',3.2
b'01107',b'000203',3.2
b'01108',b'000161',3.2
b'01109',b'000202',3.2
b'01110',b'000199',3.2
b'01115',b'000411',3.4000000000000004
b'01116',b'000423',3.4000000000000004
b'01117',b'000421',3.4000000000000004
b'01118',b'000391',3.4000000000000004
b'01119',b'000411',3.4000000000000004
b'01120',b'000371',3.4000000000000004
b'01121',b'000379',3.4000000000000004
b'01122',b'000403',3.4000000000000004
b'01123',b'000415',3.4000000000000004
b'01124',b'000384',3.4000000000000004
b'01132',b'000502',3.6000000000000005
b'01133',b'000455',3.6000000000000005
b'01134',b'000485',3.6000000000000005
b'01135',b'000473',3.6000000000000005
b'01136',b'000491',3.6000000000000005
b'01137',b'000517',3.6000000000000005
b'01138',b'000511',3.6000000000000005
b'01139',b'000474',3.6000000000000005
b'01140',b'000491',3.6000000000000005
b'01141',b'000435',3.6000000000000005
b'01147',b'000180',3.8000000000000007
b'01148',b'000201',3.8000000000000007
b'01149',b'000177',3.8000000000000007
b'01150',b'000162',3.8000000000000007
b'01151',b'000179',3.8000000000000007
b'01152',b'000220',3.8000000000000007
b'01153',b'000190',3.8000000000000007
b'01154',b'000202',3.8000000000000007
b'01155',b'000239',3.8000000000000007
b'01156',b'000212',3.8000000000000007
b'01162',b'000352',4.000000000000001
b'01163',b'000382',4.000000000000001
b'01164',b'000382',4.000000000000001
b'01165',b'000359',4.000000000000001
b'01166',b'000398',4.000000000000001
b'01167',b'000340',4.000000000000001
b'01168',b'000352',4.000000000000001
b'01169',b'000344',4.000000000000001
b'01170',b'000332',4.000000000000001
b'01171',b'000363',4.000000000000001
b'01177',b'000450',4.200000000000001
b'01178',b'000404',4.200000000000001
b'01179',b'000446',4.200000000000001
b'01180',b'000430',4.200000000000001
b'01181',b'000425',4.200000000000001
b'01182',b'000458',4.200000000000001
b'01183',b'000442',4.200000000000001
b'01184',b'000469',4.200000000000001
b'01185',b'000459',4.200000000000001
b'01186',b'000446',4.200000000000001
b'01191',b'000187',4.400000000000001
b'01192',b'000183',4.400000000000001
b'01193',b'000184',4.400000000000001
b'01194',b'000192',4.400000000000001
b'01195',b'000210',4.400000000000001
b'01196',b'000184',4.400000000000001
b'01197',b'000210',4.400000000000001
b'01198',b'000217',4.400000000000001
b'01199',b'000191',4.400000000000001
b'01200',b'000218',4.400000000000001
b'01206',b'000295',4.600000000000001
b'01207',b'000272',4.600000000000001
b'01208',b'000296',4.600000000000001
b'01209',b'000279',4.600000000000001
b'01210',b'000268',4.600000000000001
b'01211',b'000300',4.600000000000001
b'01212',b'000265',4.600000000000001
b'01213',b'000290',4.600000000000001
b'01214',b'000293',4.600000000000001
b'01215',b'000291',4.600000000000001
b'01220',b'000345',4.800000000000002
b'01221',b'000392',4.800000000000002
b'01222',b'000401',4.800000000000002
b'01223',b'000359',4.800000000000002
b'01224',b'000397',4.800000000000002
b'01225',b'000388',4.800000000000002
b'01226',b'000374',4.800000000000002
b'01227',b'000372',4.800000000000002
b'01228',b'000376',4.800000000000002
b'01229',b'000345',4.800000000000002
b'01235',b'000222',5.000000000000002
b'01236',b'000219',5.000000000000002
b'01237',b'000243',5.000000000000002
b'01238',b'000215',5.000000000000002
b'01239',b'000201',5.000000000000002
b'01240',b'000198',5.000000000000002
b'01241',b'000231',5.000000000000002
b'01242',b'000221',5.000000000000002
b'01243',b'000206',5.000000000000002
b'01244',b'000220',5.000000000000002
b'01250',b'000271',5.200000000000002
b'01251',b'000220',5.200000000000002
b'01252',b'000208',5.200000000000002
b'01253',b'000231',5.200000000000002
b'01254',b'000257',5.200000000000002
b'01255',b'000251',5.200000000000002
b'01256',b'000235',5.200000000000002
b'01257',b'000267',5.200000000000002
b'01258',b'000211',5.200000000000002
b'01259',b'000210',5.200000000000002
b'01265',b'000279',5.400000000000002
b'01266',b'000305',5.400000000000002
b'01267',b'000274',5.400000000000002
b'01268',b'000263',5.400000000000002
b'01269',b'000284',5.400000000000002
b'01270',b'000261',5.400000000000002
b'01271',b'000298',5.400000000000002
b'01272',b'000292',5.400000000000002
b'01273',b'000294',5.400000000000002
b'01274',b'000279',5.400000000000002
b'01280',b'000201',5.600000000000002
b'01281',b'000198',5.600000000000002
b'01282',b'000200',5.600000000000002
b'01283',b'000216',5.600000000000002
b'01284',b'000214',5.600000000000002
b'01285',b'000190',5.600000000000002
b'01286',b'000224',5.600000000000002
b'01287',b'000197',5.600000000000002
b'01288',b'000222',5.600000000000002
b'01289',b'000194',5.600000000000002
b'01294',b'000219',5.8000000000000025
b'01295',b'000190',5.8000000000000025
b'01296',b'000207',5.8000000000000025
b'01297',b'000201',5.8000000000000025
b'01298',b'000176',5.8000000000000025
b'01299',b'000195',5.8000000000000025
b'01300',b'000194',5.8000000000000025
b'01301',b'000226',5.8000000000000025
b'01302',b'000192',5.8000000000000025
b'01303',b'000206',5.8000000000000025
