b'01452',b'000062',1.0
b'01453',b'000063',1.0
b'01454',b'000053',1.0
b'01455',b'000061',1.0
b'01456',b'000052',1.0
b'01457',b'000065',1.0
b'01458',b'000066',1.0
b'01459',b'000064',1.0
b'01460',b'000062',1.0
b'01461',b'000065',1.0
b'01472',b'000054',1.5
b'01473',b'000055',1.5
b'01474',b'000062',1.5
b'01475',b'000070',1.5
b'01476',b'000058',1.5
b'01477',b'000066',1.5
b'01478',b'000056',1.5
b'01479',b'000058',1.5
b'01480',b'000053',1.5
b'01481',b'000066',1.5
b'01488',b'000061',2.0
b'01489',b'000055',2.0
b'01490',b'000061',2.0
b'01491',b'000050',2.0
b'01492',b'000062',2.0
b'01493',b'000058',2.0
b'01494',b'000061',2.0
b'01495',b'000039',2.0
b'01496',b'000054',2.0
b'01497',b'000054',2.0
b'01503',b'000113',2.5
b'01504',b'000119',2.5
b'01505',b'000112',2.5
b'01506',b'000128',2.5
b'01507',b'000113',2.5
b'01508',b'000107',2.5
b'01509',b'000099',2.5
b'01510',b'000117',2.5
b'01511',b'000113',2.5
b'01512',b'000119',2.5
b'01518',b'000252',3.0
b'01519',b'000217',3.0
b'01520',b'000222',3.0
b'01521',b'000228',3.0
b'01522',b'000236',3.0
b'01523',b'000253',3.0
b'01524',b'000205',3.0
b'01525',b'000230',3.0
b'01526',b'000215',3.0
b'01527',b'000239',3.0
b'01532',b'000271',3.5
b'01533',b'000268',3.5
b'01534',b'000285',3.5
b'01535',b'000291',3.5
b'01536',b'000280',3.5
b'01537',b'000261',3.5
b'01538',b'000241',3.5
b'01539',b'000271',3.5
b'01540',b'000248',3.5
b'01541',b'000268',3.5
b'01549',b'000156',4.0
b'01550',b'000161',4.0
b'01551',b'000164',4.0
b'01552',b'000156',4.0
b'01553',b'000160',4.0
b'01554',b'000163',4.0
b'01555',b'000144',4.0
b'01556',b'000162',4.0
b'01557',b'000148',4.0
b'01558',b'000148',4.0
b'01564',b'000055',4.5
b'01565',b'000048',4.5
b'01566',b'000056',4.5
b'01567',b'000045',4.5
b'01568',b'000062',4.5
b'01569',b'000049',4.5
b'01570',b'000053',4.5
b'01571',b'000057',4.5
b'01572',b'000046',4.5
b'01573',b'000063',4.5
b'01578',b'000049',5.0
b'01579',b'000058',5.0
b'01580',b'000060',5.0
b'01581',b'000067',5.0
b'01582',b'000066',5.0
b'01583',b'000043',5.0
b'01584',b'000053',5.0
b'01585',b'000059',5.0
b'01586',b'000053',5.0
b'01587',b'000059',5.0
b'01598',b'000089',5.5
b'01599',b'000068',5.5
b'01600',b'000064',5.5
b'01601',b'000093',5.5
b'01602',b'000069',5.5
b'01603',b'000086',5.5
b'01604',b'000094',5.5
b'01605',b'000075',5.5
b'01606',b'000061',5.5
b'01607',b'000094',5.5
b'01612',b'000064',6.0
b'01613',b'000062',6.0
b'01614',b'000078',6.0
b'01615',b'000057',6.0
b'01616',b'000063',6.0
b'01617',b'000058',6.0
b'01618',b'000050',6.0
b'01619',b'000063',6.0
b'01620',b'000068',6.0
b'01621',b'000056',6.0
b'01626',b'000044',6.5
b'01627',b'000043',6.5
b'01628',b'000039',6.5
b'01629',b'000045',6.5
b'01630',b'000034',6.5
b'01631',b'000041',6.5
b'01632',b'000051',6.5
b'01633',b'000034',6.5
b'01634',b'000035',6.5
b'01635',b'000033',6.5
b'01640',b'000030',7.0
b'01641',b'000034',7.0
b'01642',b'000048',7.0
b'01643',b'000045',7.0
b'01644',b'000036',7.0
b'01645',b'000039',7.0
b'01646',b'000034',7.0
b'01647',b'000046',7.0
b'01648',b'000036',7.0
b'01649',b'000038',7.0
b'01654',b'000036',7.5
b'01655',b'000031',7.5
b'01656',b'000038',7.5
b'01657',b'000031',7.5
b'01658',b'000029',7.5
b'01659',b'000031',7.5
b'01660',b'000032',7.5
b'01661',b'000029',7.5
b'01662',b'000025',7.5
b'01663',b'000028',7.5
